"_cached_page_id","_template","_type","announced_date","battery","camera","current_status","dimensions","display_inches","image","is_Touch","memory","os","phone_model","processor","ram","released_date","resolution","url","weight"
"74f95f2cc688ed0b1607ef9a52b558975d598888","8f27e48a1f76ab95ae6354b411495988eaee5263","default","May  5, 2015","","",""," 4.57 x 1.77 x 0.54 inches"," 1.8 inches","http://i-cdn.phonearena.com/images/phones/53042-specs/Kyocera-Rally.jpg","",""," Brew Mobile Platform (Brew MP)","Kyocera Rally","","","null"," 128 x 160 pixels","http://www.phonearena.com/phones/Kyocera-Rally_id9383","74 g"
"a4a51e98925056739161528ecc2a68bafc18453a","8f27e48a1f76ab95ae6354b411495988eaee5263","default","Jul 22, 2015","","","Released"," 5.66 x 2.85 x 0.42 inches"," 5.0 inches","http://i-cdn.phonearena.com/images/phones/54365-specs/Kyocera-Hydro-Wave.jpg","",""," Android (5.1)","Kyocera Hydro Wave","","","1437523200000"," 540 x 960 pixels","http://www.phonearena.com/phones/Kyocera-Hydro-Wave_id9541","145 g"
"70e78b78fb436c1b17ac21ec7b1d14c9869f3328","8f27e48a1f76ab95ae6354b411495988eaee5263","default","Oct 19, 2015","","5 megapixels","Released"," 5.66 x 2.87 x 0.43 inches"," 5.0 inches","http://i-cdn.phonearena.com/images/phones/57146-specs/Kyocera-Hydro-AIR.jpg"," Multi-touch",""," Android (5.0)","Kyocera Hydro AIR"," Quad-core, 1200 MHz, ARM Cortex-A53, 64-bit","1024 MB ","1445299200000"," 540 x 960 pixels","http://www.phonearena.com/phones/Kyocera-Hydro-AIR_id9765","147 g"
"9e03624e4d8db90083fe5456c06349252e964a30","8f27e48a1f76ab95ae6354b411495988eaee5263","default","May 13, 2008","","","Released"," 4.41 x 2.28 x 0.73 inches","","http://i-cdn.phonearena.com/images/phones/10780-specs/Palm-Treo-800w.jpg","",""," Windows Mobile Professional (6.1)","Palm Treo 800w","","","1215907200000","","http://www.phonearena.com/phones/Palm-Treo-800w_id2912","142 g"
"49bc1051b807f7994b5116efdc30fc3277367287","8f27e48a1f76ab95ae6354b411495988eaee5263","default","Aug 20, 2008","","","Released"," 4.49 x 2.36 x 0.53 inches","","http://i-cdn.phonearena.com/images/phones/11080-specs/Palm-Treo-Pro.jpg","",""," Windows Mobile Professional (6.1)","Palm Treo Pro","","","1220313600000","","http://www.phonearena.com/phones/Palm-Treo-Pro_id2931","133 g"
"5d1c7904e456500487f7a2d3e5efac996cf15fce","8f27e48a1f76ab95ae6354b411495988eaee5263","default","Dec 15, 2008","","","Released"," 4.49 x 2.36 x 0.53 inches","","http://i-cdn.phonearena.com/images/phones/12104-specs/Palm-Treo-Pro-CDMA.jpg","",""," Windows Mobile Professional (6.1)","Palm Treo Pro CDMA","","","1235692800000","","http://www.phonearena.com/phones/Palm-Treo-Pro-CDMA_id3328","133 g"
"35b51339bd7198158d8ccaab9476f892da56e9cb","8f27e48a1f76ab95ae6354b411495988eaee5263","default","Jan  8, 2009","","3 megapixels","Released"," 3.96 x 2.34 x 0.67 inches"," 3.1 inches","http://i-cdn.phonearena.com/images/phones/11978-specs/Palm-Pre.jpg"," Multi-touch",""," webOS","Palm Pre","","","1244246400000"," 320 x 480 pixels","http://www.phonearena.com/phones/Palm-Pre_id3375","135 g"
"b49a8da27cd677114e1501b6bd3e8feeb79c8cf5","8f27e48a1f76ab95ae6354b411495988eaee5263","default","Feb 20, 2009","","3 megapixels","Released"," 3.96 x 2.34 x 0.67 inches"," 3.1 inches","http://i-cdn.phonearena.com/images/phones/12617-specs/Palm-Pre-GSM.jpg"," Multi-touch",""," webOS","Palm Pre GSM","","","1255392000000"," 320 x 480 pixels","http://www.phonearena.com/phones/Palm-Pre-GSM_id3530","135 g"
"f4f885e019562cb020f9e1f01a90e50a4c3fb9ed","8f27e48a1f76ab95ae6354b411495988eaee5263","default","Jan  7, 2010","","","Released"," 3.96 x 2.34 x 0.67 inches","","http://i-cdn.phonearena.com/images/phones/19512-specs/Palm-Pre-Plus.jpg","",""," webOS (1.3.5)","Palm Pre Plus","","","1264377600000","","http://www.phonearena.com/phones/Palm-Pre-Plus_id4347","138 g"
"4711890c86af2e5ba58e89c6f2b78745ef5341d4","8f27e48a1f76ab95ae6354b411495988eaee5263","default","Oct 12, 2004","","","","","","http://i-cdn.phonearena.com/images/phones/7603-specs/Sanyo-S750.jpg","","","","Sanyo S750","","","null","","http://www.phonearena.com/phones/Sanyo-S750_id964","125 g"
"023262ff070c594f6a29b9a9f56da5aba48c21cc","8f27e48a1f76ab95ae6354b411495988eaee5263","default","Dec  7, 2004","","","","","","http://i-cdn.phonearena.com/images/phones/4305-specs/Sanyo-SCP-7400--MM-7400.jpg","","","","Sanyo SCP-7400 / MM-7400","","","null","","http://www.phonearena.com/phones/Sanyo-SCP-7400--MM-7400_id998",""
"01bd76812d76f47676ac42fbcfad7c7024da79b3","8f27e48a1f76ab95ae6354b411495988eaee5263","default","Feb 21, 2005","","","","","","http://i-cdn.phonearena.com/images/phones/7684-specs/Sanyo-MM-5600.jpg","","","","Sanyo MM-5600","","","null","","http://www.phonearena.com/phones/Sanyo-MM-5600_id1022",""
"3ff74c04cb8c29d597b0e9a51b4166de1b5c7e16","8f27e48a1f76ab95ae6354b411495988eaee5263","default","Apr  6, 2005","","","","","","http://i-cdn.phonearena.com/images/phones/4684-specs/Sanyo-SCP-200.jpg","","","","Sanyo SCP-200","","","null","","http://www.phonearena.com/phones/Sanyo-SCP-200_id1144","101 g"
"b5943315aa8a76f91e7661c1acc8b0ad5557518c","8f27e48a1f76ab95ae6354b411495988eaee5263","default","Apr 23, 2005","","","","","","http://i-cdn.phonearena.com/images/phones/4687-specs/Sanyo-VI-2300.jpg","","","","Sanyo VI-2300","","","null","","http://www.phonearena.com/phones/Sanyo-VI-2300_id1202",""
"ad520b6b6305b172001b0f27941d906e06ba2360","8f27e48a1f76ab95ae6354b411495988eaee5263","default","Jan 27, 2010","","2 megapixels","Released"," 4.37 x 2.17 x 0.43 inches"," 2.6 inches","http://i-cdn.phonearena.com/images/phones/19568-specs/Palm-Pixi-Plus.jpg"," Multi-touch",""," webOS (1.3.5)","Palm Pixi Plus","","","1264377600000"," 320 x 400 pixels","http://www.phonearena.com/phones/Palm-Pixi-Plus_id4308","92 g"
"49b717cb8db5078badd39d04452b85b64a4ce28e","8f27e48a1f76ab95ae6354b411495988eaee5263","default","Mar 22, 2010","","3 megapixels","Released"," 3.96 x 2.34 x 0.67 inches"," 3.1 inches","http://i-cdn.phonearena.com/images/phones/20556-specs/Palm-Pre-Plus-GSM.jpg"," Multi-touch",""," webOS (1.4)","Palm Pre Plus GSM","","","1273968000000"," 320 x 480 pixels","http://www.phonearena.com/phones/Palm-Pre-Plus-GSM_id4520","138 g"
"7da6c1b24790c45ef7368e3ca76f9868cfb4d6a1","8f27e48a1f76ab95ae6354b411495988eaee5263","default","Mar 22, 2010","","2 megapixels","Released"," 4.37 x 2.17 x 0.43 inches"," 2.6 inches","http://i-cdn.phonearena.com/images/phones/20554-specs/Palm-Pixi-Plus-GSM.jpg"," Multi-touch",""," webOS (1.3.5)","Palm Pixi Plus GSM","","","1275782400000"," 320 x 400 pixels","http://www.phonearena.com/phones/Palm-Pixi-Plus-GSM_id4521","92 g"
"5b2c0ca2eafe380fbcbee585e05fcc2e469c54de","8f27e48a1f76ab95ae6354b411495988eaee5263","default","Oct 19, 2010","","",""," 3.96 x 2.35 x 0.67 inches","","http://i-cdn.phonearena.com/images/phones/22875-specs/Palm-Pre-2.jpg","",""," webOS (2.1, 2.0)","Palm Pre 2","","","null","","http://www.phonearena.com/phones/Palm-Pre-2_id4849",""
"580dedfcc63bf0422325e7d14b19f40826abd647","8f27e48a1f76ab95ae6354b411495988eaee5263","default","Oct 19, 2010","","5 megapixels","Released"," 3.96 x 2.35 x 0.67 inches"," 3.1 inches","http://i-cdn.phonearena.com/images/phones/22878-specs/Palm-Pre-2-GSM.jpg"," Multi-touch",""," webOS (2.2, 2.0)","Palm Pre 2 GSM","","","1287705600000"," 320 x 480 pixels","http://www.phonearena.com/phones/Palm-Pre-2-GSM_id4969","145 g"
"a877e6faa5997c0a3f44dc387e4adf35d20fcacd","8f27e48a1f76ab95ae6354b411495988eaee5263","default","Jun 30, 2005","","","","","","http://i-cdn.phonearena.com/images/phones/4393-specs/Sanyo-MM-8300.jpg","","","","Sanyo MM-8300","","","null","","http://www.phonearena.com/phones/Sanyo-MM-8300_id1277","102 g"
"2d41630a5e7fd51489ea022b3c38df0b99519646","8f27e48a1f76ab95ae6354b411495988eaee5263","default","Nov 12, 2005","","","","","","http://i-cdn.phonearena.com/images/phones/5094-specs/Sanyo-SCP-9000--MM-9000.jpg","","","","Sanyo SCP-9000 / MM-9000","","","null","","http://www.phonearena.com/phones/Sanyo-SCP-9000--MM-9000_id1340",""
"4fb163017b6767fa2aac67b1beafa9bdb6d9e55f","8f27e48a1f76ab95ae6354b411495988eaee5263","default","Nov 12, 2005","","","","","","http://i-cdn.phonearena.com/images/phones/5098-specs/Sanyo-SCP-4930--RL-4930.jpg","","","","Sanyo SCP-4930 / RL-4930","","","null","","http://www.phonearena.com/phones/Sanyo-SCP-4930--RL-4930_id1342","125 g"
"5e6b71d522449c5efe03819b9fd07866685cf056","8f27e48a1f76ab95ae6354b411495988eaee5263","default","Dec  8, 2005","","","","","","http://i-cdn.phonearena.com/images/phones/5214-specs/Sanyo-MM-7500.jpg","","","","Sanyo MM-7500","","","null","","http://www.phonearena.com/phones/Sanyo-MM-7500_id1417",""
"6886bd89f4931088d36945f1d53620ee0a437c6d","8f27e48a1f76ab95ae6354b411495988eaee5263","default","Apr 24, 2006","","","","","","http://i-cdn.phonearena.com/images/phones/5888-specs/Sanyo-SCP-3100.jpg","","","","Sanyo SCP-3100","","","null","","http://www.phonearena.com/phones/Sanyo-SCP-3100_id1531","99 g"
"dd78df23f2dc30eaaea39e09e5af7830d7d81e92","8f27e48a1f76ab95ae6354b411495988eaee5263","default","Jun 29, 2006","","","","","","http://i-cdn.phonearena.com/images/phones/6050-specs/Sanyo-SCP-2400.jpg","","","","Sanyo SCP-2400","","","null","","http://www.phonearena.com/phones/Sanyo-SCP-2400_id1654",""
"f89843c2d272846864bea42591f19e8b5188917a","8f27e48a1f76ab95ae6354b411495988eaee5263","default","Jul  3, 2006","","","","","","http://i-cdn.phonearena.com/images/phones/6116-specs/Sanyo-Katana.jpg","","","","Sanyo Katana","","","null","","http://www.phonearena.com/phones/Sanyo-Katana_id1633",""
"bb1cfd6485e8e6fe4d4a6dbf3f2453d7be4ac382","8f27e48a1f76ab95ae6354b411495988eaee5263","default","Sep 12, 2006","","","","","","http://i-cdn.phonearena.com/images/phones/6295-specs/Sanyo-SCP-8400.jpg","","","","Sanyo SCP-8400","","","null","","http://www.phonearena.com/phones/Sanyo-SCP-8400_id1712",""
"195cd1c174874fc4d7b65faefd118bf016d4106e","8f27e48a1f76ab95ae6354b411495988eaee5263","default","Nov 15, 2006","","","","","","http://i-cdn.phonearena.com/images/phones/6699-specs/Sanyo-SCP-7000.jpg","","","","Sanyo SCP-7000","","","null","","http://www.phonearena.com/phones/Sanyo-SCP-7000_id1821",""
"4853b4dbdc7c017948ef1d5264fdffb4c76dd2b1","8f27e48a1f76ab95ae6354b411495988eaee5263","default","Dec  4, 2006","","","","","","http://i-cdn.phonearena.com/images/phones/6753-specs/Sanyo-M1.jpg","","","","Sanyo M1","","","null","","http://www.phonearena.com/phones/Sanyo-M1_id1813",""
"4cfd300c48066fb5dab22a67dac027601d66ec0c","8f27e48a1f76ab95ae6354b411495988eaee5263","default","Mar 27, 2007","","","","","","http://i-cdn.phonearena.com/images/phones/8215-specs/Sanyo-SCP-7050.jpg","","","","Sanyo SCP-7050","","","null","","http://www.phonearena.com/phones/Sanyo-SCP-7050_id2017",""
"b337a9fd76a222d4e17708742e8ac8765a0f998e","8f27e48a1f76ab95ae6354b411495988eaee5263","default","May 14, 2007","","","","","","http://i-cdn.phonearena.com/images/phones/8399-specs/Sanyo-SCP-3200.jpg","","","","Sanyo SCP-3200","","","null","","http://www.phonearena.com/phones/Sanyo-SCP-3200_id2023",""
"a675821c596b285974a410db48e97b698b6ceadc","8f27e48a1f76ab95ae6354b411495988eaee5263","default","Jul  3, 2007","","","","","","http://i-cdn.phonearena.com/images/phones/8553-specs/Sanyo-Katana-II.jpg","","","","Sanyo Katana II","","","null","","http://www.phonearena.com/phones/Sanyo-Katana-II_id2177",""
"ff21bf3ec26199cc33c309a4126ed87b07ca89c4","8f27e48a1f76ab95ae6354b411495988eaee5263","default","Oct 17, 2007","","","","","","http://i-cdn.phonearena.com/images/phones/9003-specs/Sanyo-S1.jpg","","","","Sanyo S1","","","null","","http://www.phonearena.com/phones/Sanyo-S1_id2387",""
"390ae2936a0033e5e3c828f57679b23767483a47","8f27e48a1f76ab95ae6354b411495988eaee5263","default","Apr  1, 2008","","","","","","http://i-cdn.phonearena.com/images/phones/10025-specs/Sanyo-PRO-200.jpg","","","","Sanyo PRO-200","","","null","","http://www.phonearena.com/phones/Sanyo-PRO-200_id2645",""
"1fda78484f487800b9a919c4e166c30013e58816","8f27e48a1f76ab95ae6354b411495988eaee5263","default","Feb 25, 2008","","","","","","http://i-cdn.phonearena.com/images/phones/10061-specs/Sanyo-Katana-LX.jpg","","","","Sanyo Katana LX","","","null","","http://www.phonearena.com/phones/Sanyo-Katana-LX_id2647",""
"aeadfaa433b873f3ac3d1ea06d74f4e59989c751","8f27e48a1f76ab95ae6354b411495988eaee5263","default","Apr  1, 2008","","","","","","http://i-cdn.phonearena.com/images/phones/10067-specs/Sanyo-PRO-700.jpg","","","","Sanyo PRO-700","","","null","","http://www.phonearena.com/phones/Sanyo-PRO-700_id2643",""
"ca525048864b9596456a9d40e3365f5acd05fad1","8f27e48a1f76ab95ae6354b411495988eaee5263","default","Aug 18, 2008","","","Released","","","http://i-cdn.phonearena.com/images/phones/10902-specs/Sanyo-Katana-Eclipse-X.jpg","","","","Sanyo Katana Eclipse X","","","1218412800000","","http://www.phonearena.com/phones/Sanyo-Katana-Eclipse-X_id3030",""
"ea797bf73519a4db5aefcb0f6bb87d9a16fceb04","8f27e48a1f76ab95ae6354b411495988eaee5263","default","Mar 31, 2009","","","Released","","","http://i-cdn.phonearena.com/images/phones/15065-specs/Sanyo-SCP-2700.jpg","","","","Sanyo SCP-2700","","","1241913600000","","http://www.phonearena.com/phones/Sanyo-SCP-2700_id3548",""
"af4bf588141774c2bab574d51373e70d8efcb0ce","8f27e48a1f76ab95ae6354b411495988eaee5263","default","Mar 17, 2009","","","Released","","","http://i-cdn.phonearena.com/images/phones/18607-specs/Sanyo-SCP-3810.jpg","","","","Sanyo SCP-3810","","","1257120000000","","http://www.phonearena.com/phones/Sanyo-SCP-3810_id3586",""
"e218bbff79664e5c2d7716cd30601d263e7c533e","8f27e48a1f76ab95ae6354b411495988eaee5263","default","Nov 20, 2009","","","Released","","","http://i-cdn.phonearena.com/images/phones/18875-specs/Sanyo-Incognito-SCP-6760.jpg","","","","Sanyo Incognito SCP-6760","","","1259539200000","","http://www.phonearena.com/phones/Sanyo-Incognito-SCP-6760_id4253",""
"8e0f4421a8252ab11c9f6208dc71d5bcd5021f1a","8f27e48a1f76ab95ae6354b411495988eaee5263","default","Sep 13, 2010","","",""," 4.10 x 2.20 x 0.60 inches"," 2.8 inches","http://i-cdn.phonearena.com/images/phones/22415-specs/Sanyo-Innuendo.jpg","","","","Sanyo Innuendo","","","null"," 400 x 240 pixels","http://www.phonearena.com/phones/Sanyo-Innuendo_id4882","108 g"
"7e934c0071e1ab3b7cef4c37af4583467f821e45","8f27e48a1f76ab95ae6354b411495988eaee5263","default","Dec  9, 2010","","","Released","","","http://i-cdn.phonearena.com/images/phones/23657-specs/Sanyo-Taho.jpg","","","","Sanyo Taho","","","1291852800000","","http://www.phonearena.com/phones/Sanyo-Taho_id5092",""
"2612e09d0ca18be10415f0c3ab71dab59ab74b0a","8f27e48a1f76ab95ae6354b411495988eaee5263","default","Dec 10, 2014","","13 megapixels","Released"," 6.06 x 3.07 x 0.19 inches"," 5.5 inches","http://i-cdn.phonearena.com/images/phones/57937-specs/vivo-X5-Max.jpg"," Multi-touch",""," Android (4.4.4) Funtouch 2.0 UI","vivo X5 Max"," Octa-core, 1700 MHz, ARM Cortex-A53, 64-bit","2048 MB ","1419206400000"," 1080 x 1920 pixels","http://www.phonearena.com/phones/vivo-X5-Max_id9013","156 g"
"eaa7f7e9da23e45942777b0e1b0da4f249c4c046","8f27e48a1f76ab95ae6354b411495988eaee5263","default","Aug 28, 2015","","","Released"," 5.82 x 2.89 x 0.25 inches"," 5.2 inches","http://i-cdn.phonearena.com/images/phones/55030-specs/vivo-X5Pro.jpg","",""," Android (5.0) Funtouch OS UI","vivo X5Pro","","","1433116800000"," 1080 x 1920 pixels","http://www.phonearena.com/phones/vivo-X5Pro_id9592","151 g"
"81d783161dd4e93499d38daa4a797f9e54254af4","8f27e48a1f76ab95ae6354b411495988eaee5263","default","Jul 26, 2014","","","","","","http://i-cdn.phonearena.com/images/phones/51347-specs/Xolo-Play-6X-1000.jpg","",""," Android (4.4.2) ","Xolo Play 6X-1000","","","null","","http://www.phonearena.com/phones/Xolo-Play-6X-1000_id9141",""
"3a21774ba8e3774c82abed6194c3ecbeaf3d6600","8f27e48a1f76ab95ae6354b411495988eaee5263","default","Jul 30, 2014","","","","","","http://i-cdn.phonearena.com/images/phones/51519-specs/Xolo-Q1000-Opus2.jpg","",""," Android (4.3) ","Xolo Q1000 Opus2","","","null","","http://www.phonearena.com/phones/Xolo-Q1000-Opus2_id9149",""
"df1b593a0a75998b4c85efcc52595f40a9628959","8f27e48a1f76ab95ae6354b411495988eaee5263","default","Aug  2, 2014","","","","","","http://i-cdn.phonearena.com/images/phones/51522-specs/Xolo-Q1011.jpg","",""," Android (4.4) ","Xolo Q1011","","","null","","http://www.phonearena.com/phones/Xolo-Q1011_id9150",""
"31f2a9c6233ae9be768069b00f34704dfc89c481","8f27e48a1f76ab95ae6354b411495988eaee5263","default","Aug  2, 2014","","","","","","http://i-cdn.phonearena.com/images/phones/51537-specs/Xolo-A500S-Lite.jpg","",""," Android (4.2) ","Xolo A500S Lite","","","null","","http://www.phonearena.com/phones/Xolo-A500S-Lite_id9156",""
"48c36e77cca0fbbd1be0ec737b65f01d5de28ee0","8f27e48a1f76ab95ae6354b411495988eaee5263","default","Aug 26, 2014","","8 megapixels",""," 5.35 x 2.65 x 0.28 inches"," 4.7 inches","http://i-cdn.phonearena.com/images/phones/51318-specs/Xolo-Q900s.jpg"," Multi-touch","8 GB"," Android (4.4, 4.3)","Xolo Q900s"," Quad-core, 1200 MHz, ARM Cortex-A7","1024 MB ","null"," 540 x 960 pixels","http://www.phonearena.com/phones/Xolo-Q900s_id9136","100 g"
"88124c7e7419e519019c582661052077253c0e42","8f27e48a1f76ab95ae6354b411495988eaee5263","default","Aug 26, 2014","","","","","","http://i-cdn.phonearena.com/images/phones/51323-specs/Xolo-Q500s-IPS.jpg","",""," Android (4.4.2) ","Xolo Q500s IPS","","","null","","http://www.phonearena.com/phones/Xolo-Q500s-IPS_id9138",""
"15b9d7e052d896c2e55000701b76c7ced0ef2237","8f27e48a1f76ab95ae6354b411495988eaee5263","default","Aug 26, 2014","","","","","","http://i-cdn.phonearena.com/images/phones/51330-specs/Xolo-A700s.jpg","",""," Android (4.2) ","Xolo A700s","","","null","","http://www.phonearena.com/phones/Xolo-A700s_id9139",""
"7194c1b9a38cbd10b23c8448a9377a49e9a972ec","8f27e48a1f76ab95ae6354b411495988eaee5263","default","Aug 30, 2014","","8 megapixels","Released"," 5.35 x 2.65 x 0.28 inches"," 4.7 inches","http://i-cdn.phonearena.com/images/phones/51360-specs/Xolo-Win-Q900s.jpg"," Multi-touch","8 GB"," Windows Phone 8.1","Xolo Win Q900s"," Quad-core, 1200 MHz, ARM Cortex-A7","1024 MB ","1404172800000"," 720 x 1280 pixels","http://www.phonearena.com/phones/Xolo-Win-Q900s_id9148","100 g"
"08c3446301dd3b94d980f45d6e495e8b9a3a509d","8f27e48a1f76ab95ae6354b411495988eaee5263","default","Sep 23, 2014","","","","","","http://i-cdn.phonearena.com/images/phones/51309-specs/Xolo-A1000s.jpg","",""," Android (4.4.2) ","Xolo A1000s","","","null","","http://www.phonearena.com/phones/Xolo-A1000s_id9132",""
"ec5d8ee5755091f08b7be08a61b73ebc3aa8d0bf","8f27e48a1f76ab95ae6354b411495988eaee5263","default","Sep 23, 2014","","","","","","http://i-cdn.phonearena.com/images/phones/51312-specs/Xolo-Play-8X-1200.jpg","",""," Android (4.4) ","Xolo Play 8X-1200","","","null","","http://www.phonearena.com/phones/Xolo-Play-8X-1200_id9133",""
"ad946a205ccd8c8f043f39a892b7653f3b8b560d","8f27e48a1f76ab95ae6354b411495988eaee5263","default","Sep 23, 2014","","","","","","http://i-cdn.phonearena.com/images/phones/51314-specs/Xolo-Hive-8X-1000.jpg","",""," Android (4.4) ","Xolo Hive 8X-1000","","","null","","http://www.phonearena.com/phones/Xolo-Hive-8X-1000_id9134",""
"c6400150dd13446726b343696eb38a2f20d084e0","8f27e48a1f76ab95ae6354b411495988eaee5263","default","Oct 22, 2014","","","","","","http://i-cdn.phonearena.com/images/phones/51305-specs/Xolo-Q1000s-plus.jpg","","","","Xolo Q1000s plus","","","null","","http://www.phonearena.com/phones/Xolo-Q1000s-plus_id9130",""
"d306c212a0312c36f5099636696c0ba698cdf504","8f27e48a1f76ab95ae6354b411495988eaee5263","default","Oct 22, 2014","","","Released","","","http://i-cdn.phonearena.com/images/phones/51308-specs/Xolo-Q610s.jpg","",""," Android (4.4.2) ","Xolo Q610s","","","1409529600000","","http://www.phonearena.com/phones/Xolo-Q610s_id9131",""
"38a81018e0a59d60589aed1bf95785ffaeb12c88","8f27e48a1f76ab95ae6354b411495988eaee5263","default","Oct 26, 2014","","","","","","http://i-cdn.phonearena.com/images/phones/51316-specs/Xolo-A550S-IPS.jpg","",""," Android (4.4, 4.2) ","Xolo A550S IPS","","","null","","http://www.phonearena.com/phones/Xolo-A550S-IPS_id9135",""
"2702a9dd079f3be34c063ad37593a53ce41fb9c6","8f27e48a1f76ab95ae6354b411495988eaee5263","default","Nov 20, 2014","","","","","","http://i-cdn.phonearena.com/images/phones/51293-specs/Xolo-Q1020.jpg","",""," Android (4.4) ","Xolo Q1020","","","null","","http://www.phonearena.com/phones/Xolo-Q1020_id9123",""
"1e92a65db831e19e84367eae8b3f99f56945a22f","8f27e48a1f76ab95ae6354b411495988eaee5263","default","Nov 21, 2014","","","","","","http://i-cdn.phonearena.com/images/phones/51296-specs/Xolo-Play-8X-1100.jpg","",""," Android (4.4) ","Xolo Play 8X-1100","","","null","","http://www.phonearena.com/phones/Xolo-Play-8X-1100_id9126",""
"c91b12039fe75b74842af79a644bd313693df913","8f27e48a1f76ab95ae6354b411495988eaee5263","default","Nov 22, 2014","","","","","","http://i-cdn.phonearena.com/images/phones/51300-specs/Xolo-Q510s.jpg","",""," Android (4.4.2) ","Xolo Q510s","","","null","","http://www.phonearena.com/phones/Xolo-Q510s_id9128",""
"e5a0e3f3f7219b3ab3e6ed1f071dcd01d9229de5","8f27e48a1f76ab95ae6354b411495988eaee5263","default","Nov 22, 2014","","","","","","http://i-cdn.phonearena.com/images/phones/51303-specs/Xolo-Q700s-plus.jpg","",""," Android (4.4.2) ","Xolo Q700s plus","","","null","","http://www.phonearena.com/phones/Xolo-Q700s-plus_id9129",""
"c7e2ced2751df1a465a5e11be7784d1310f5970d","8f27e48a1f76ab95ae6354b411495988eaee5263","default","Mar 29, 2009","","","","","","http://i-cdn.phonearena.com/images/phones/35460-specs/TAG-Heuer-MERIDIIST.jpg","","","","TAG Heuer MERIDIIST","","","null","","http://www.phonearena.com/phones/TAG-Heuer-MERIDIIST_id7024",""
"768a64efb47d849721856b44543d8aaf25399d90","8f27e48a1f76ab95ae6354b411495988eaee5263","default","Dec 18, 2014","","8 megapixels","Released"," 5.35 x 2.65 x 0.28 inches"," 4.7 inches","http://i-cdn.phonearena.com/images/phones/50769-specs/Xolo-Q900s-Plus.jpg"," Multi-touch","8 GB"," Android (4.4)","Xolo Q900s Plus"," Quad-core, 1200 MHz, ARM Cortex-A7","1024 MB ","1404172800000"," 720 x 1280 pixels","http://www.phonearena.com/phones/Xolo-Q900s-Plus_id9020","100 g"
"f141c5d19b4a88887ac4dfb7ff5624664cb0b5ff","8f27e48a1f76ab95ae6354b411495988eaee5263","default","Dec 19, 2014","","","","","","http://i-cdn.phonearena.com/images/phones/51257-specs/Xolo-One.jpg","",""," Android (5.0) ","Xolo One","","","null","","http://www.phonearena.com/phones/Xolo-One_id9115",""
"e11b62b8c265400f5a42506ad5e757b7bf3ff7b3","8f27e48a1f76ab95ae6354b411495988eaee5263","default","Dec 19, 2014","","","Released","","","http://i-cdn.phonearena.com/images/phones/51260-specs/Xolo-Omega-5.0.jpg","",""," Android (4.4) ","Xolo Omega 5.0","","","1417392000000","","http://www.phonearena.com/phones/Xolo-Omega-5.0_id9116",""
"8230e2fac8860df9fbe88f9948fecda2132060bf","8f27e48a1f76ab95ae6354b411495988eaee5263","default","Dec 20, 2014","","","","","","http://i-cdn.phonearena.com/images/phones/51283-specs/Xolo-Opus-HD.jpg","",""," Android (4.4.2) ","Xolo Opus HD","","","null","","http://www.phonearena.com/phones/Xolo-Opus-HD_id9122",""
"a539898de5d59cf052ec5f3c3f07dd06e56bd68c","8f27e48a1f76ab95ae6354b411495988eaee5263","default","Dec 20, 2014","","","Released","","","http://i-cdn.phonearena.com/images/phones/51265-specs/Xolo-Omega-5.5.jpg","",""," Android (4.4.2) ","Xolo Omega 5.5","","","1417392000000","","http://www.phonearena.com/phones/Xolo-Omega-5.5_id9118",""
"d379cfe570b18563e4415bee156e9cebec4e942c","8f27e48a1f76ab95ae6354b411495988eaee5263","default","Jan  2, 2015","","","Announced"," 5.30 x 2.64 x 0.43 inches","","http://i-cdn.phonearena.com/images/phones/50951-specs/Xolo-Q700-Club.jpg","",""," Android (4.4.2)","Xolo Q700 Club","","","null","","http://www.phonearena.com/phones/Xolo-Q700-Club_id9047",""
"6b5dd1dbdd44877a1f49d8d51e0d0d4d3399f175","8f27e48a1f76ab95ae6354b411495988eaee5263","default","Jan  5, 2015","","","Released","","","http://i-cdn.phonearena.com/images/phones/51277-specs/Xolo-Q710s.jpg","",""," Android (4.4) ","Xolo Q710s","","","1417392000000","","http://www.phonearena.com/phones/Xolo-Q710s_id9120",""
"4809bd65396bde5268e4b4f0f56b8720e4eabc48","8f27e48a1f76ab95ae6354b411495988eaee5263","default","Apr  7, 2014","","","Announced","","","http://i-cdn.phonearena.com/images/phones/46491-specs/TAG-Heuer-Meridiist-Infinite.jpg","","","","TAG Heuer Meridiist Infinite","","","1402963200000"," 240 x 320 pixels","http://www.phonearena.com/phones/TAG-Heuer-Meridiist-Infinite_id8578",""
"ffbe79f1a39ed159158a3cbbfc24c44dbcc1e4c6","8f27e48a1f76ab95ae6354b411495988eaee5263","default","Jan  7, 2015","","","","","","http://i-cdn.phonearena.com/images/phones/51274-specs/Xolo-Opus-3.jpg","",""," Android (4.4.2) ","Xolo Opus 3","","","null","","http://www.phonearena.com/phones/Xolo-Opus-3_id9119",""
"4ed144ce391c29cde4d6f044f155e9f2a2cebcec","8f27e48a1f76ab95ae6354b411495988eaee5263","default","Jan  9, 2015","","","","","","http://i-cdn.phonearena.com/images/phones/51279-specs/Xolo-Q2100.jpg","",""," Android (4.4) ","Xolo Q2100","","","null","","http://www.phonearena.com/phones/Xolo-Q2100_id9121",""
